movieId,country,certification
96417,HU,16
96417,GR,PG
96417,ES,7
96417,RU,16+
96417,HK,IIB
96417,BG,C
96417,US,PG-13
96417,DE,12
96417,BR,12
96430,PT,M/12
96430,AU,G
96430,DE,6
96430,US,PG
96430,BR,L
96430,GB,U
96432,GR,16
96432,HU,16 éven aluliak számára nem ajánlott
96432,IT,T
96432,GB,18
96432,AU,MA15+
96432,FR,12
96432,IE,18
96432,BR,16
96432,LT,N-16
96432,DE,16
96432,DK,15
96432,US,R
96432,RU,18+
96432,NL,16
96432,ES,16
96432,PT,M/12
96448,NL,16
96448,TH,ฉ 20+
96448,GB,18
96448,US,R
96448,IE,R
96448,UA,18+
96448,DE,18
96448,ES,16
96456,PT,M12
96456,US,R
96456,NL,16
96456,IT,R
96456,DE,16
96467,US,PG-13
96488,DE,0
96488,AU,M
96488,NL,6
96488,SE,Btl
96488,US,PG-13
96490,DE,16
96490,US,PG-13
96490,ES,12
96490,RU,12+
96490,PT,M/16
96490,GB,15
96490,AU,MA15+
96501,DE,12
96501,RU,18+
96501,NL,12
96501,PT,M/12
96501,DK,11
96563,US,NR
96563,NL,12
96565,IL,הותר לבני 16 ומעלה
96565,BR,16
96565,AU,MA15+
96565,US,R
96565,GB,15
96565,RU,16+
96565,SK,12
96565,DE,16
96565,ES,16
96565,NL,12
96567,IT,T
96567,GR,13
96567,RU,12+
96567,PT,M/12
96567,US,PG-13
96567,BR,12 anos
96567,DE,6
96567,NL,12
96588,NL,12
96588,DE,0
96588,US,PG-13
96588,FR,U
96588,BR,12
96588,GB,12A
96588,PT,M/12
96588,ES,12
96588,AU,M
96588,KR,15세 이상 관람가
96606,DE,0
96606,NL,12
96606,US,PG-13
96606,DK,7
96606,FR,U
96610,RU,18+
96610,LT,N-13
96610,KR,18
96610,GR,16
96610,NL,16
96610,ES,16
96610,BR,16
96610,FR,U
96610,SE,15
96610,US,R
96610,AU,MA15+
96610,GB,15
96610,IT,T
96610,DE,16
96610,PT,M/16
96612,DE,12
96612,AU,R18+
96612,PT,M/16
96612,US,R
96612,GB,18
96612,KR,18
96612,FR,12
96612,HK,IIB
96612,JP,R15+
96616,SG,R21
96616,CA,18A
96616,PT,M/12
96616,GB,15
96616,SK,12
96616,AU,MA15+
96616,NL,12
96616,DE,16
96616,BG,D
96616,US,R
96616,BR,16
96616,FR,10
96616,IE,16
96616,RU,16+
96616,DK,11
96655,BR,10
96655,AU,M
96655,DE,0
96655,US,PG-13
96655,NL,AL
96655,GB,12A
96655,DK,11
96655,IE,12A
96655,PT,M/12
96667,DE,6
96667,US,R
96667,GB,15
96667,FR,U
96691,RU,18+
96691,SE,15
96691,KR,청소년 관람불가
96691,ES,12
96691,BR,16
96691,FR,12
96691,IE,15A
96691,US,R
96691,NL,16
96691,BG,D
96691,DE,16
96691,TW,輔12
96691,SK,12
96691,AU,MA15+
96691,HU,18
96691,GB,15
96691,IT,T
96691,NZ,R
96693,DE,6
96693,IT,T
96693,US,PG-13
96693,NL,12
96693,BR,12
96693,ES,APTA
96693,PT,M/12
96693,GR,13
96693,RU,16+
96728,GB,15
96728,HU,16
96728,AU,MA15+
96728,DE,12
96728,DK,11
96728,US,R
96728,NL,12
96728,IE,16
96728,PT,M/16
96728,GR,16
96728,KR,18
96728,RU,18+
96737,ES,16
96737,GR,16
96737,NL,16
96737,KR,청소년 관람불가
96737,RU,18+
96737,LT,N-16
96737,AU,MA15+
96737,US,R
96737,SE,15
96737,FR,12
96737,BR,18
96737,DE,18
96737,IT,VM14
96737,GB,18
96737,HU,16
96737,MX,B-15
96751,GR,15
96751,RU,16+
96751,DK,15
96751,ES,7
96751,AU,MA15+
96751,GB,15
96751,PT,M/12
96751,BR,14
96751,US,R
96751,DE,12
96751,NL,12
96811,GB,15
96811,BR,16
96811,US,R
96811,PT,M/16
96811,FI,K-16
96811,DE,16
96811,FR,12
96811,NL,16
96811,GR,16
96811,RU,18+
96811,AU,MA15+
96811,ES,16
96811,IE,16
96815,RU,18+
96815,FR,18
96815,GB,18
96815,US,R
96815,NL,16
96815,DE,18
96821,NO,12
96821,CL,14
96821,BR,14
96821,US,PG-13
96821,FR,U
96821,DE,12
96821,SE,11
96821,NL,12
96821,SG,NC-16
96821,AT,12
96821,RU,12+
96821,IE,15A
96821,HK,IIB
96821,ES,12
96821,KR,15
96821,GB,12A
96821,PT,M/12
96821,MX,B15
96821,PH,R-13
96821,JP,15
96821,IT,T
96821,AR,13
96821,PE,14
96821,AU,M
96829,HK,III
96829,IE,15A
96829,GB,15
96829,NL,12
96829,DK,11
96829,KR,15
96829,DE,12
96829,ES,12
96829,BR,16
96829,FI,K-12
96829,FR,U
96829,SE,11
96829,PT,M/12
96829,US,R
96829,AU,MA15+
96832,FR,U
96832,KR,청소년 관람불가
96832,US,NR
96832,IT,T
96832,AU,MA15+
96832,DE,16
96857,US,R
96857,PT,M/12
96857,BR,12
96857,GB,15
96857,LT,N-13
96857,NL,12
96857,DE,16
96857,FR,12
96857,RU,12+
96857,DK,15
96857,AU,M
96861,KR,청소년 관람불가
96861,ES,12
96861,GB,15
96861,TH,น 15+
96861,GR,13
96861,RU,16+
96861,DK,15
96861,DE,16
96861,NL,12
96861,LT,N-13
96861,BR,14
96861,BG,C
96861,US,PG-13
96861,AU,M
96861,NO,15 år
96861,CA,14A
96861,IT,T
96861,PT,M/12
96863,FR,12
96863,NL,16
96863,DE,16
96863,RU,18+
96863,GB,15
96863,US,R
96863,AU,MA15+
96863,BR,14
96911,GB,15
96911,PT,M/12
96911,NO,12
96911,DE,12
96911,NL,12
96911,BR,14
96911,US,R
96911,DK,11
96917,BR,14
96917,PT,M/16
96917,US,PG-13
96917,KR,15
96917,RU,18+
96917,DE,16
96964,US,R
96964,FR,12
96964,DE,16
96964,NL,16
96964,BR,14
96966,NL,12
96966,FR,12
96966,BR,12
96966,CA,14A
96966,DE,6
96966,US,PG-13
96969,SE,7
96969,NL,AL
96969,US,PG
96969,DE,0
96969,BR,10
96969,GB,PG
96975,AU,M
96975,US,PG-13
96975,RU,16+
96975,DE,12
97024,KR,청소년 관람불가
97024,RU,16+
97024,DE,12
97024,US,R
97024,NL,12
97024,DK,15
97024,IE,15A
97024,BR,14
97024,SK,15
97024,CA,18A
97024,GB,15
97024,IT,T
97057,NO,9
97057,RU,6+
97057,SE,11
97057,GB,15
97057,BR,12
97057,DK,11
97057,DE,12
97057,US,PG-13
97168,US,PG-13
97168,KR,12세이상관람가
97168,GB,15
97168,NL,12
97168,DE,6
97172,US,PG
97172,GB,PG
97172,HU,12
97172,MX,AA
97172,DE,12
97172,PT,M/12
97172,RU,12+
97172,CA,PG
97172,NL,6
97172,DK,11
97172,ES,7
97172,FR,U
97172,SE,11
97172,BR,10
97172,TW,保護級
97188,US,R
97188,HU,18
97188,TW,R-18 
97188,AU,MA15+
97188,BR,14 anos
97188,CL,18
97188,SE,15
97188,IL,הותר לבני 18 ומעלה
97188,FR,12
97188,DK,15
97188,NL,16
97188,ES,16
97188,CA,14A
97188,SG,NC-16 
97188,RU,18+
97188,PH,R-13 
97188,KR,18
97188,IE,15
97188,LT,N-16 
97188,PT,M/18
97188,HK,IIB 
97188,TH,18+
97188,NZ,16
97188,JP,PG12
97188,AR,13
97188,FI,K-16
97188,IT,VM14
97188,DE,16
97188,MX,B15 
97188,NO,15
97188,GB,15
97225,FR,U
97225,AU,PG
97225,NO,6
97225,SK,U
97225,IT,T
97225,GB,U
97225,MX,AA
97225,PT,M/6
97225,GR,G
97225,ES,APTA
97225,RU,0+
97225,SE,7
97225,DK,7
97225,BG,А
97225,NL,6
97225,DE,6
97225,BR,L
97225,US,PG
97232,DE,16
97232,AU,MA15+
97232,US,R
97232,SE,15
97304,IT,VM14
97304,DK,15
97304,NL,12
97304,CA,14A
97304,ES,7
97304,KR,15세 이상 관람가
97304,IE,15A
97304,US,R
97304,AU,M
97304,BR,14
97304,FR,U
97304,DE,12
97304,HU,16
97304,PT,M/12
97304,GR,15
97304,RU,16+
97304,TW,保護級
97304,SE,15
97306,RU,18+
97306,GR,16
97306,PT,M/12
97306,BR,16
97306,IE,16
97306,US,R
97306,DE,16
97306,AU,MA15+
97306,GB,15
97311,US,R
97311,GR,12
97311,DE,12
97311,AU,MA15+
97328,US,PG-13
97328,DE,0
97393,US,NR
97395,US,R
97462,AU,G
97462,KR,전체 관람가
97462,DE,6
97462,FR,U
97462,DK,A
97462,BR,L
97462,US,PG
97462,GR,G
97643,ES,16
97643,DE,18
97643,US,R
97643,GB,18
97643,FR,12
97673,NL,AL
97701,GB,15
97701,AU,M
97701,DE,16
97701,NL,16
97701,US,R
97701,BR,12
97701,ES,12
97701,PT,M/16
97701,KR,15
97701,RU,18+
97742,AU,M
97742,RU,16+
97742,GB,15
97742,NL,16
97742,CA,PG
97742,DE,16
97742,US,PG-13
97752,SE,15
97752,KR,18
97752,PT,M/12
97752,GR,15
97752,BR,16
97752,IE,15A
97752,DK,15
97752,US,R
97752,NL,16
97752,UA,16+
97752,DE,12
97752,SK,12
97752,AU,MA15+
97752,IT,T
97752,GB,15
97752,CA,14A
97785,IT,VM14
97785,NL,16
97785,DE,16
97785,BR,16
97785,US,R
97785,PT,M/16
97785,GB,15
97832,DE,6
97832,RU,12+
97832,US,PG
97832,GB,PG
97832,GR,PG
97832,PT,M/12
97832,ES,APTA
97836,BG,B
97836,AU,M
97836,HU,12
97836,US,PG
97836,DE,12
97836,CA,PG
97836,RU,16+
97836,DK,11
97836,ES,7
97860,NL,16
97860,IT,VM14
97860,FR,12
97860,DE,16
97860,BR,16
97860,US,R
97860,PT,M/12
97860,GB,18
97860,AU,MA15+
97860,DK,15
97860,RU,18+
97860,GR,16
97866,GB,15
97866,NL,12
97866,AU,M
97866,DE,12
97866,BR,16
97866,US,R
97866,NZ,M
97870,DE,12
97870,AU,MA15+
97870,TW,限制級
97870,DK,A
97870,US,R
97870,GB,15
97870,NL,16
97870,JP,R15+
97870,BR,16 anos
97870,LT,N-16
97913,IT,T
97913,KR,ALL
97913,GB,PG
97913,CA,G
97913,NZ,PG
97913,CR,PG
97913,ZA,PG
97913,AU,PG
97913,NO,6
97913,SK,7
97913,DK,7
97913,US,PG
97913,NL,6
97913,DE,6
97913,TW,普遍級
97913,BR,L
97913,FR,U
97913,PT,M/6
97913,ES,APTA
97913,RU,6+
97913,PL,PG
97913,SE,7
97913,FI,K-7
97921,DE,12
97921,RU,16+
97921,SE,11
97921,KR,18
97921,GR,13
97921,PT,M/12
97921,IL,הותר לכל
97921,AU,M
97921,ES,12
97921,BR,12
97921,US,R
97921,GB,15
97921,NL,6
97921,DK,11
97921,BG,B
97923,RU,18+
97923,PT,M/16
97923,DE,12
97923,GB,15
97923,AU,MA15+
97923,TW,限制級
97923,US,R
97923,FR,U
97923,BR,14
97923,ES,16
97923,GR,15
97923,NL,12
97923,DK,15
97923,CA,18A
97936,IT,T
97936,KR,15
97936,GB,12A
97936,AU,M
97936,SK,12
97936,BG,B
97936,DK,11
97936,NL,12
97936,US,R
97936,DE,12
97936,PT,M/12
97936,GR,13
97936,RU,12+
97936,SE,11
97938,SE,11
97938,BR,10
97938,TW,普遍級
97938,AU,PG
97938,US,PG
97938,TH, ท ทั่วไป
97938,KR,ALL
97938,RU,6+
97938,CA,PG
97938,NL,12
97938,GR,G
97938,DK,11
97938,FI,K-12
97938,ES,7
97938,PT,M/12
97938,GB,PG
97938,DE,12
97938,IT,T
97950,BG,C
97950,US,R
97950,NL,16
97950,CA,R
97950,DE,16
97950,TH,น 15+ 
97950,GR,16
97950,AU,MA15+
97957,US,NR
97957,DE,18
97957,FR,16
97957,SE,15
97984,NO,18
97984,FR,12
97984,GB,18
97984,US,R
97984,AU,M
97984,DE,16
97988,GB,15
97988,US,R
97988,DE,16
97988,NL,16
97988,FR,12
98017,DK,11
98017,RU,16+
98017,BR,14
98017,DE,12
98017,PT,M/12
98017,US,R
98017,GR,13
98054,LT,N-13
98054,FR,U
98054,BR,14
98054,DE,16
98054,NL,16
98054,GB,12
98054,US,R
98054,RU,18+
98054,NO,15
98054,ES,12
98056,DE,12
98056,BR,14
98056,SE,15
98056,US,PG-13
98056,AU,M
98056,RU,16+
98056,KR,15
98056,NL,12
98056,GB,12A
98087,SE,15
98087,US,NR
98087,DE,18
98087,GB,18
98122,MX,B-15
98122,US,NR
98154,AU,M
98154,GB,12A
98154,GR,13
98154,PT,M/12
98154,SE,11
98154,US,PG-13
98154,DK,11
98154,NL,12
98154,TW,保護級
98154,DE,12
98154,BR,12
98154,FR,U
98203,DE,12
98203,BG,C
98203,DK,15
98203,US,PG-13
98203,NL,12
98203,FR,12
98203,BR,12
98203,ES,12
98203,GR,13
98203,RU,12+
98203,KR,15
98203,GB,12A
98203,AU,M
98230,CA,PG
98230,DE,16
98230,US,PG-13
98230,DK,A - Tilladt for alle
98230,GB,12
98239,DE,16
98239,NL,12
98239,GB,12A
98239,PT,M/12
98239,US,PG-13
98239,IE,12A
98239,GR,12
98243,HU,6
98243,CA,G
98243,IT,T
98243,GB,PG
98243,TH,เรท ท ทั่วไป 
98243,AU,PG
98243,BR,L
98243,DE,6
98243,BG,B
98243,DK,7
98243,US,PG
98243,NL,6
98243,SE,7
98243,KR,전체관람가
98243,ES,APTA
98243,PT,M/6
98279,DE,12
98279,GB,15
98279,US,R
98296,BR,14
98296,BG,C
98296,US,R
98296,DE,16
98296,CA,PG
98296,NL,16
98296,GB,15
98296,RU,16+
98296,PT,M/12
98296,AU,MA15+
98361,HU,16
98361,GB,15
98361,US,R
98361,DE,16
98361,JP,R15
98361,AU,MA15+
98361,SK,15
98373,GB,12
98373,TH,น 15+
98373,RU,12+
98373,ES,12
98373,DE,6
98373,BR,10
98373,AU,PG
98373,US,PG-13
98491,GB,U
98491,DE,0
98491,ES,APTA
98491,US,G
98585,BR,12
98585,US,PG-13
98585,TW,保護級
98585,GB,12A
98585,HU,12
98585,SE,11
98585,NL,12
98585,CA,14A
98585,DE,12
98585,DK,11
98585,GR,13
98585,AU,M
98585,IE,12A
98604,FR,U
98604,JP,G
98604,DE,0
98604,GB,U
98604,BR,L
98604,US,PG
98604,KR,12
98604,AU,G
98604,ES,7
98604,DK,A
98607,US,PG-13
98607,AU,M
98607,DE,16
98607,NL,12
98809,IE,12A
98809,KR,12
98809,ES,7
98809,MX,B
98809,DK,11
98809,RU,6+
98809,GR,PG
98809,DE,12
98809,SE,11
98809,NL,12
98809,LT,N-13
98809,BR,12
98809,US,PG-13
98809,IS,12
98809,AU,M
98809,SK,12
98809,CA,PG
98809,IT,T
98809,TR,PG-13
98809,HU,12
98809,GB,12A
98809,PT,M/12
98956,NL,6
98956,AU,PG
98956,IN,U
98961,IT,T
98961,BR,14
98961,AU,M
98961,US,R
98961,TH,R
98961,RU,16+
98961,LT,N-16
98961,KR,15
98961,CA,PG
98961,ES,16
98961,DK,15
98961,GR,16
98961,PT,M/16
98961,DE,16
98975,AU,MA15+
98975,FI,Night Visions Film Festival
98975,DE,16
98975,US,NR
99007,GR,PG
99007,PT,M/12
99007,RU,12+
99007,US,PG-13
99007,NL,12
99007,DE,12
99007,BR,10 anos
99007,IE,12A
99007,AU,M
99007,GB,12
99007,HU,12 éven aluliaknak nem ajánlott
99106,GB,12
99106,DE,0
99106,NL,6
99106,SE,11
99106,AU,M
99106,US,PG-13
99112,CA,14A
99112,TH,น 13+ 
99112,GB,12A
99112,IT,T
99112,SK,15
99112,AU,M
99112,FR,10
99112,LT,N-13
99112,BR,14
99112,TW,保護級
99112,DE,16
99112,US,PG-13
99112,NL,12
99112,BG,C
99112,DK,15
99112,SE,15
99112,KR,12세 이상 관람가
99112,RU,16+
99112,ES,16
99112,GR,13
99112,PT,M/12
99114,RU,18+
99114,PT,M/16
99114,CZ,15
99114,IN,A
99114,DE,16
99114,GB,18
99114,SK,15
99114,NO,18
99114,AU,MA15+
99114,US,R
99114,FR,12
99114,SE,15
99114,BR,14
99114,ES,16
99114,NL,16
99114,GR,16
99114,DK,15
99114,LT,N-16
99114,CA,18A
99114,KR,18
99117,RU,16+
99117,FR,U
99117,DE,12
99117,NL,12
99117,GB,15
99117,BR,14
99117,US,R
99117,BG,C
99117,AU,MA15+
99117,IE,15A
99145,SE,15
99145,KR,12세 이상 관람가
99145,RU,12+
99145,FR,10
99145,IE,12A
99145,BR,12
99145,DE,12
99145,NL,12
99145,DK,15
99145,US,PG-13
99145,AU,M
99145,GB,12
99149,GB,12A
99149,US,PG-13
99149,TW,保護級
99149,AU,M
99149,BR,14
99149,FR,U
99149,IL,הותר לכל
99149,GR,13
99149,NL,12
99149,DK,11
99149,ES,7
99149,RU,12+
99149,KR,12세이상관람가
99149,PT,M/12
99149,DE,12
99220,GB,12
99220,PT,M/12
99220,GR,12
99220,DK,A
99220,RU,18+
99220,DE,0
99220,US,PG-13
99305,US,NR
99371,DE,0
99371,BR,L
99371,IE,U
99371,NL,AL
99371,SE,Btl
99371,GB,U
99371,US,PG
99437,ES,16
99437,DE,16
99437,GB,15
99437,NL,16
99437,US,R
99437,AU,MA15+
99468,US,NR
99470,DE,18
99470,NL,16
99470,US,R
99470,FR,16
99470,GB,18
99530,NL,16
99530,DE,16
99530,HK,IIB
99574,NL,12
99574,DE,6
99574,US,R
99574,HK,IIA
99574,BR,12
99574,GR,13
99574,GB,15
99574,DK,A
99721,US,R
99721,DK,15
99721,DE,18
99721,GB,18
99728,DK,15
99728,GR,16
99728,NO,18
99728,SK,15
99728,AU,MA15+
99728,BR,16
99728,US,R
99728,PT,M/16
99728,LT,N-13
99728,GB,15
99728,NL,16
99728,CA,14A
99728,DE,16
99741,IT,T
99741,GR,12
99741,DK,15
99741,DE,12
99741,US,R
99741,BR,12
99750,DE,16
99750,CA,14A
99750,FR,12
99750,IE,16
99750,AU,MA15+
99750,GB,15
99750,GR,16
99750,US,R
99750,BR,16
99787,US,R
99787,NL,12
99787,DE,16
99787,RU,16+
99787,SK,15
99910,IE,15
99910,BR,14
99910,LT,N-13
99910,DE,18
99910,SG,NC-16
99910,ID,D
99910,DK,15
99910,US,R
99910,NL,16
99910,KR,18
99910,HK,IIB
99910,ES,16
99910,PT,M/12
99910,AT,14
99910,JP,R15+
99910,HU,16
99910,PH,R-16
99910,NZ,16
99910,MY,18SG
99910,IS,16
99910,AU,MA15+
99910,MT,16
99910,CH,14
99910,CL,TE
99910,SE,15
99910,RU,16+
99910,FI,K-16
99910,GR,K-13
99910,IN,A
99910,MX,B15
99910,CA,14A
99910,PE,14
99910,GB,15
99910,TH,18
99910,IL,16
99910,AR,16
99910,NO,15
99912,HU,16
99912,US,PG-13
99912,MX,B
99912,BR,14
99912,DE,16
99912,NL,16
99912,RU,16+
99912,DK,15
99912,AU,M
99912,SK,12
99917,AU,M
99917,GR,16
99917,US,NR
99957,AU,MA15+
99957,US,R
99957,PT,M/12
99957,FR,U
99957,BR,14
99957,DE,12
99957,DK,11
99957,IT,T
99957,NL,16
99957,GB,15
99957,HU,16
99957,RU,16+
99996,US,R
99996,DE,16
99996,AU,MA15+
100083,IT,VM14
100083,NL,12
100083,US,R
100083,PT,16
100083,AU,MA15+
100083,DE,16
100083,BR,16
100083,RU,18+
100083,GB,15
100106,CA,14A
100106,GB,15
100106,US,R
100108,DK,15
100108,GB,15
100108,CA,14A
100108,RU,16+
100108,AU,MA15+
100108,ES,16
100108,HU,16 éven aluliak számára nem ajánlott
100108,FR,10
100108,LT,N-13
100108,BR,14
100108,DE,16
100108,US,R
100159,NL,16
100159,DE,16
100159,IL,הותר לבני 16 ומעלה
100159,UA,16
100159,US,NR
100159,GB,15
100163,BG,C
100163,DK,15
100163,US,R
100163,NL,16
100163,DE,16
100163,TW,輔12
100163,BR,14
100163,IE,15A
100163,FR,12
100163,PT,M/16
100163,ES,12
100163,SE,15
100163,KR,청소년 관람불가
100163,IT,T
100163,GB,15
100163,TH,15+ 
100163,MX,C
100163,AU,MA15+
100163,NO,15
100163,SK,12
100244,BR,14
100244,US,PG-13
100244,GB,15
100244,IT,T
100244,SE,15
100244,AU,M
100244,DE,12
100302,GB,12
100302,SK,12
100302,GR,13
100302,IT,T
100302,FR,U
100302,DE,6
100302,BR,14
100302,PT,M/12
100302,US,PG-13
100326,US,R
100326,IT,T
100326,DE,12
100326,BR,14
100326,RU,16+
100326,GB,15
100344,DE,6
100344,BR,16
100344,US,R
100344,NL,12
100344,DK,11
100383,HU,16 éven aluliak számára nem ajánlott
100383,GB,15
100383,AU,MA15+
100383,NL,12
100383,DE,12
100383,BR,14
100383,US,R
100383,IE,15A
100383,DK,15
100390,DE,12
100390,SE,11
100390,NL,12
100390,US,R
100390,ES,12
100390,DK,11
100390,RU,16+
100390,CA,14A
100390,GB,15
100390,PT,12
100390,AU,MA15+
100390,SK,12
100397,DE,18
100436,NL,12
100436,US,PG-13
100440,HU,16
100440,US,NR
100440,DE,16
100440,JP,PG12
100440,CH,14
100440,FR,U
100440,SE,15
100440,NL,16
100440,AU,MA15+
100440,IE,15A
100469,US,PG-13
100469,NL,12
100469,AU,M
100469,IN,U
100469,JP,G
100469,PH,R-13
100469,IT,T
100469,TH,น 13+ 
100469,KR,12세 이상 관람가
100469,GB,12
100469,HK,IIA
100469,FI,K-12
100469,SE,15
100469,DE,12
100469,SG,PG
100469,DK,15
100487,NL,12
100487,SE,11
100487,UA,16+
100487,DE,12
100487,US,PG-13
100487,BR,12
100487,IE,12A
100487,RU,12+
100487,DK,11
100487,PT,M/12
100487,GB,12A
100487,AU,M
100498,SE,15
100498,RU,18+
100498,TW,輔12
100498,CA,14A
100498,GB,12A
100498,TH,น13+
100498,KR,15세 이상 관람가
100498,ES,12
100498,PT,M/12
100498,BR,12
100498,DE,16
100498,DK,11
100498,US,R
100498,NL,16
100498,SK,12
100498,AU,M
100498,HU,16
100507,AU,MA15+
100507,RU,16+
100507,DE,12
100507,US,R
100507,BG,D
100507,PT,M/16
100507,GB,15
100527,HU,12 éven aluliak számára a megtekintése nagykorú felügyelete mellett ajánlott
100527,GB,12
100527,SK,15
100527,AU,M
100527,BR,12
100527,FR,U
100527,IE,15A
100527,US,PG-13
100527,NL,12
100527,DK,11
100527,DE,12
100527,RU,12+
100556,US,NR
100556,NL,16
100556,DE,16
100556,GB,15
100556,FR,12
100579,GR,16
100579,DK,15
100579,US,R
100579,DE,18
100579,RU,18+
100581,US,NR
100581,GB,15
100581,NL,16
100581,SE,15
100611,AU,PG
100611,RU,6+
100611,DE,6
100611,CA,PG
100611,IT,Kids
100611,DK,7
100611,US,PG
100611,GB,U
100611,FR,U
100611,BR,L
100611,MX,A
100714,TW,輔12級
100714,AU,MA15+
100714,PT,M/12
100714,US,R
100714,FI,K-12
100714,BR,14
100714,DE,6
100714,DK,A
100714,GR,15
100714,GB,15
100737,GB,12A
100737,DE,12
100737,RU,12+
100737,AU,M
100737,SE,15
100737,BR,14
100737,CA,PG
100737,US,PG-13
100737,NL,12
100745,NL,AL
100745,BR,16
100810,US,PG-13
100810,AU,MA15+
100810,BR,14
100810,CZ,15+
100810,FR,12
100810,NL,16
100810,DE,16
100810,RU,16+
100810,SK,15
100810,GB,15
100843,DE,12
100843,NL,12
100882,US,PG-13
101025,PT,M/12
101025,IE,12A
101025,TH,PG-13
101025,GR,PG
101025,FR,U
101025,DE,12
101025,RU,12+
101025,SE,11
101025,NL,12
101025,BR,10
101025,US,PG-13
101025,AU,M
101025,NZ,M
101025,GB,12A
101070,FR,U
101070,DE,0
101070,GB,PG
101070,DK,A
101070,US,PG
101074,US,G
101076,NL,12
101076,GR,PG
101076,DK,11
101076,CA,PG
101076,ES,16
101076,RU,12+
101076,TH,น 13+
101076,KR,15
101076,BG,C
101076,US,PG-13
101076,AU,M
101076,BR,12
101076,FR,U
101076,SE,11
101076,IT,T
101076,DE,16
101076,MX,B
101076,HU,16 éven aluliak számára nem ajánlott
101076,SK,12
101076,GB,12
101088,DE,16
101088,US,R
101088,GB,18
101088,NL,16
101088,IT,VM14
101088,BR,16
101088,AU,MA15+
101088,PT,M/16
101088,KR,18
101106,US,NR
101106,BR,L
101112,NL,12
101112,AU,PG
101112,SK,12
101112,GB,PG
101112,PT,M/12
101112,MX,A
101112,CA,PG
101112,GR,G
101112,RU,12+
101112,KR,ALL
101112,IE,PG
101112,ES,7
101112,DK,11
101112,TW,普遍級
101112,BR,L
101112,US,PG
101112,FR,U
101112,DE,6
101112,SE,11
101137,GR,16
101137,KZ,Е18
101137,PT,M/16
101137,GB,15
101137,AU,MA15+
101137,NL,16
101137,FR,U
101137,DE,16
101137,BR,16
101137,US,R
101137,IE,15A
101137,DK,15
101137,RU,16+
101142,MX,AA
101142,KR,전체관람가
101142,PT,M/6
101142,GB,U
101142,IT,T
101142,CA,G
101142,TR,Genel İzleyici
101142,AU,PG
101142,SK,7
101142,BR,L
101142,US,PG
101142,BG,А
101142,TW,普遍級
101142,SE,7
101142,NL,AL
101142,DE,0
101142,FR,U
101142,DK,7
101142,RU,0+
101142,TH,ท ทั่วไป
101142,ES,APTA
101262,GB,U
101262,US,PG
101281,ES,12
101281,ZA,R
101281,AU,M
101281,KR,R
101281,RU,16+
101281,DK,A
101281,DE,12
101281,FR,U
101281,NL,12
101281,GB,15
101281,US,R
101281,BG,C
101281,PT,M/12
101283,NL,12
101283,MX,B
101283,RU,12+
101283,BR,14
101283,AU,M
101283,DE,12
101283,US,PG-13
101283,GB,15
101285,AU,R18+
101285,US,R
101285,BR,18
101285,HU,18
101285,GB,18
101285,NL,16
101285,SE,15
101285,JP,R15+
101285,CA,18A
101285,DE,18
101285,FI,K-16
101285,DK,15
101285,GR,16
101285,NO,15
101296,GB,15
101296,BE,16
101296,RU,16+
101296,DE,16
101296,FR,U
101296,US,R
101360,BR,16
101360,CH,16
101360,DE,16
101360,US,R
101360,KR,18
101360,RU,18+
101360,GR,16
101360,HU,16
101360,NL,16
101360,GB,15
101360,SK,15
101360,AU,MA15+
101362,HU,16 éven aluliak számára nem ajánlott
101362,GB,15
101362,BG,C
101362,MX,B-15
101362,DE,16
101362,IT,VM14
101362,KZ,Е16
101362,PT,M/16
101362,LT,N-13
101362,KR,18
101362,RU,16+
101362,CA,14A
101362,ES,16
101362,GR,16
101362,DK,15
101362,FR,12
101362,NL,16
101362,BR,16
101362,AU,MA15+
101362,US,R
101415,US,PG-13
101415,DE,6
101415,NL,6
101415,GB,15
101498,DE,12
101498,SE,15
101498,GB,15
101498,US,R
101498,DK,A
101498,ES,12
101498,HK,III
101498,RU,16+
101525,AU,MA15+
101525,BR,16 anos
101525,FR,U
101525,DK,15
101525,US,R
101525,NL,12
101525,DE,12
101525,RU,16+
101525,PL,15
101525,PT,M/16
101525,GR,16
101525,GB,15
101529,DE,12
101529,US,R
101577,PT,M/12
101577,DE,12
101577,GB,12A
101577,HU,12
101577,SK,12
101577,AU,M
101577,BG,C
101577,US,PG-13
101577,SE,11
101577,BR,12
101577,DK,11
101577,NL,12
101577,GR,PG
101577,KR,15
101577,IE,12A
101577,LT,N-13
101577,RU,12+
101612,US,PG-13
101612,DE,0
101612,AU,PG
101612,PT,M/12
101612,BR,12
101739,GB,18
101739,IT,VM14
101739,NZ,18
101739,CA,18A
101739,HU,18 éven aluliak számára nem ajánlott
101739,JP,R18+
101739,AU,R18+
101739,SK,18
101739,US,R
101739,NL,16
101739,DK,15
101739,SG,R21
101739,DE,18
101739,BR,18
101739,IE,18
101739,FR,16
101739,PT,M/18
101739,ES,18
101739,RU,18+
101739,FI,K-16
101739,SE,15
101741,BR,16
101741,DE,16
101741,BG,C
101741,UA,16
101741,US,R
101741,RU,18+
101741,HU,16
101741,GB,15
101741,AU,MA15+
101761,RU,16+
101761,GB,15
101761,HU,16E
101761,PT,M/12
101761,US,R
101761,LT,N-16
101761,DE,16
