directorId,name,birthYear,deathYear
nm2346369,Taisuke Kawamura,,
nm2346922,Hugo Félix Mercado,1975.0,
nm2347196,Subodh Bhave,,
nm2347373,Andy Mitton,,
nm2347386,Bommarillu Baskar,,
nm2347684,Simon Lavoie,,
nm2348149,Marcus Ligocki,,
nm2348224,Adrià García,1978.0,
nm2348646,Bo Huang,1974.0,
nm2348678,Mark Landre Gould,,
nm2348970,Greg Osborne,,
nm2349060,Bejoy Nambiar,1979.0,
nm2350538,Juan Carlos Saizarbitoria,,
nm2350892,Siva,,
nm2351144,Sherwin Shilati,,
nm2351653,Aleksandr Karpilovskiy,1964.0,
nm2351920,Vicky Jewson,1985.0,
nm2352364,Matthew Toronto,,
nm2353577,Brek Taylor,,
nm2353593,Michal Kosakowski,1975.0,
nm2353686,Don Thacker,1979.0,
nm2354607,Aleksandr Kasatkin,1968.0,
nm2354636,Bjoern Richie Lob,,
nm2354833,Martin Sonneborn,1965.0,
nm2355671,Robbie Cavolina,,
nm2356371,Lev Anderson,,
nm2356507,Harish Shankar,,
nm2356614,Jac Schaeffer,,
nm2356768,JT Mollner,,
nm2357225,Norihiro Koizumi,1980.0,
nm2357722,Michael Gordon,,
nm2357819,Brian A. Miller,,
nm2358558,Nick Weiss,,
nm2359023,Kevin Tostado,1984.0,
nm2359736,Joe Thomas,,
nm2359817,Scott B. Hansen,,
nm2360037,Julio DePietro,,
nm2360225,Diane Crespo,,
nm2360995,Tom Volf,,
nm2361811,Ian Edelman,,
nm2361914,Lourens Blok,1978.0,
nm2363393,Nekomataya,,
nm2364887,Alejandro Sugich,1977.0,
nm2364904,Jennifer Yee McDevitt,,
nm2365786,Julia Rezende,,
nm2366012,Matt Bettinelli-Olpin,,
nm2366042,Khalil Sullins,,
nm2366663,Kedar Shinde,,
nm2366871,Adrian Buitenhuis,,
nm2366891,Araya Suriharn,,
nm2367198,Ken Ochiai,,
nm2368387,Nancy Florence Savard,,
nm2368502,John Langridge,1968.0,
nm2370148,Alethea Jones,,
nm2370297,Roberto Hernández,,
nm2371111,Jason R. Goode,1975.0,
nm2371526,Kahlil Hudson,,
nm2371817,Bernard Bellefroid,,
nm2371848,Jay Martin,,
nm2373106,John Geddes,,
nm2373304,Márk Kostyál,1976.0,
nm2373713,Jesse Thomas Cook,,
nm2374216,Andrew Robinson,,
nm2374305,Andrew Shortell,,
nm2375297,Ryan Eggold,1984.0,
nm2375463,Paul Downs Colaizzo,,
nm2375643,Yoann-Karl Whissell,,
nm2375667,Carl Hunter,1965.0,
nm2375975,Ayhan Özen,,
nm2376382,Eben McGarr,,
nm2376562,Jesper Ganslandt,1978.0,
nm2376614,Alexandre Bustillo,1975.0,
nm2377041,Matthew Kennedy,,
nm2377160,Ryan Nagata,,
nm2377436,Anouk Whissell,,
nm2378257,Jeremy Seifert,,
nm2378914,Advait Chandan,,
nm2379028,Corin Hardy,1975.0,
nm2380267,Rob Stewart,1979.0,2017.0
nm2380489,Geo Santini,,
nm2381911,Jason Lew,,
nm2382037,Ashley Avis,1987.0,
nm2382124,Jason Hull,,
nm2382626,Fangfang Li,,
nm2382702,Reynir Lyngdal,,
nm2383508,Sacha Polak,,
nm2383912,Dan Pritzker,,
nm2384274,Murdo MacLeod,,
nm2384379,Shanker Raman,,
nm2384535,Suresh,,
nm2384597,Mark Mann,,
nm2384632,Chris J. Ford,,
nm2386590,Suzi Ewing,,
nm2387245,George Flanigen,,
nm2387348,Archibald Flancranstin,,
nm2388047,Nick Kovacic,,
nm2389045,Tomohiro Kawamura,,
nm2389363,Vaughn Stein,,
nm2389602,Franck Mancuso,,
nm2390611,Roberta Marques,,
nm2390708,Jean-Christophe Klotz,,
nm2390844,Nick August-Perna,,
nm2391552,Nobuhiro Doi,1964.0,
nm2391575,David Michôd,,
nm2391694,Dan M. Kinem,1990.0,
nm2393281,Charlie Levi,,
nm2393385,Sara Dosa,,
nm2393910,Patrik Syversen,,
nm2394430,Amardeep Kaleka,1978.0,
nm2394747,Iulia Rugina,1982.0,
nm2394794,Karen Gillan,1987.0,
nm2395339,Ryuichi Yagi,,
nm2395887,Edoardo De Angelis,1978.0,
nm2396885,Antony Smith,1975.0,
nm2397128,Darrin James,,
nm2397390,Sam Hoare,1981.0,
nm2397581,Brooks Branch,,
nm2398203,Kôjirô Hashimoto,,
nm2398433,Martyn Pick,,
nm2398574,Akane Yamada,,
nm2399588,Mikki del Monico,,
nm2399853,Nobuo Mizuta,,
nm2399862,Aanand L. Rai,,
nm2399871,Matt Hish,,
nm2399888,Roxanne Meadows,,
nm2400256,Dae-wung Lim,,
nm2400342,Christian Keller,1986.0,
nm2400729,Sarab Neelam,,
nm2401477,Robin Conly,,
nm2401691,Jim Hickey,,
nm2401789,Steven Lawrence,,
nm2402050,B. Harrison Smith,,
nm2402093,Brian Savelson,,
nm2403032,Ben Steinbauer,,
nm2403079,Dominic Burns,1983.0,
nm2404354,Kyle Bogart,,
nm2404755,Claudia Sainte-Luce,,
nm2405259,Paul Thomas,,
nm2405489,Yasushi Kawamura,,
nm2405606,Kevin Gates,1976.0,
nm2406154,Daniel Ribeiro,1982.0,
nm2406324,Bill Weber,,
nm2406731,Bryan Fogel,,
nm2406892,Ben Ketai,,
nm2406984,Bob Rose,,
nm2406995,Hunter Hill,,
nm2407401,Jonathan Helpert,1983.0,
nm2407880,James Tuchschmidt,,
nm2408275,William Davenport,1960.0,
nm2408324,Ilian Metev,1981.0,
nm2408578,Willem Gerritsen,,
nm2408871,Pamela Romanowsky,,
nm2408930,Michael G. Bartlett,1976.0,
nm2409176,Joe Dietsch,,
nm2409576,Kirsten Kelly,,
nm2410081,Lok Man Leung,,
nm2410311,Dean Israelite,1984.0,
nm2410382,Jonathan Straiton,1979.0,
nm2410514,Graeme Duane,,
nm2410557,Akarsh Khurana,,
nm2410940,LazRael Lison,,
nm2411321,D.J. Viola,,
nm2411369,Kate Madison,,
nm2411495,Gary Shore,1981.0,
nm2411665,Ashish R. Mohan,,
nm2411837,Justin Thomas Ostensen,,
nm2412823,Kim Yoon-seok,1968.0,
nm2413619,Raymond Wood,,
nm2414127,Mudassar Aziz,,
nm2414670,Ádám Császi,,
nm2415168,Keisuke Yoshida,,
nm2415173,Nick Simon,1973.0,
nm2415918,Anton Megerdichev,1969.0,
nm2416172,Richard Meech,1954.0,2018.0
nm2416507,Bridey Elliott,,
nm2416943,Kyle Wilamowski,,
nm2416998,Dmitriy Korobkin,,
nm2417024,Bryan Bockbrader,,
nm2418217,Gilles Perret,,
nm2418372,Nikhil Bhat,,
nm2418675,Daniel Lindsay,,
nm2419313,Jonathan Adams,,
nm2419470,Tyler Gillett,,
nm2419914,Laurie Simmons,1949.0,
nm2420157,Jim Lounsbury,1975.0,
nm2420390,David Morris,,
nm2420471,Karen Oganesyan,,
nm2420832,Liang Zhao,,
nm2420940,Kazuya Nomura,,
nm2421107,Justin Schwarz,,
nm2421181,Danny Mooney,1985.0,
nm2421238,Robert D. Krzykowski,,
nm2422911,Nicholas Gyeney,1986.0,
nm2423717,Jason Spingarn-Koff,,
nm2423816,Tomohiko Itô,,
nm2424899,Seth Fisher,1981.0,
nm2425787,Sara Lamm,,
nm2426189,F.C. Rabbath,1986.0,
nm2426273,Damon Maulucci,,
nm2426403,Peter Nicks,,
nm2426471,Takuya Fukushima,,
nm2426665,Jacqui Morris,,
nm2426736,Andrew Martin,,
nm2427127,Josh Gilbert,,
nm2427307,Omar Khan,,
nm2428673,Wesley Chan,,
nm2428830,Ryan Thiessen,,
nm2429007,Greg DeLiso,1986.0,
nm2429517,Obin Olson,,
nm2429658,Gia Milani,,
nm2430705,Sherng-Lee Huang,1979.0,
nm2430834,Chris Reading,,
nm2430877,Cyril Schäublin,1984.0,
nm2431809,Sara Blecher,,
nm2432218,Ralitza Petrova,,
nm2432984,Hayato Kawai,,
nm2432996,Zachary Treitz,,
nm2433914,Kyle Lawrence,1987.0,
nm2433919,Matias Lira,,
nm2434397,Roberto Girault,,
nm2434921,Nathalie Teirlinck,,
nm2435824,Simon Jaquemet,,
nm2436004,Veronica Velasco,,
nm2436883,Jamie Morgan,,
nm2437595,Amariah Olson,,
nm2438221,Sofia Exarchou,,
nm2438654,Liang Ying,,
nm2438732,Giannis Xanthopoulos,,
nm2438791,Mirrah Foulkes,,
nm2439357,Claire Burger,,
nm2439708,Shakun Batra,,
nm2443132,Andreas Goldstein,,
nm2443484,Dan Eberle,,
nm2443600,Lisa Barros D'Sa,,
nm2444473,Matthew Atkinson,,
nm2445322,Ben Chace,,
nm2445423,Pella Kagerman,,
nm2446739,Elodie Namer,,
nm2447263,Andy King,,
nm2447902,Andrei Dascalescu,,
nm2448200,Caleb Vetter,,
nm2448824,Jennifer Liao,,
nm2449331,Vamshi Paidipally,,
nm2449509,Mikhail Segal,1974.0,
nm2450130,Anja Marquardt,1980.0,
nm2450477,Eddy Moretti,1971.0,
nm2450848,Glenn Miller,1974.0,
nm2451020,Alexandru Maftei,1970.0,
nm2451445,Tanner Beard,1984.0,
nm2451701,Chris Corey,,
nm2452172,Keri Collins,1978.0,
nm2452229,Matt Kendall,,
nm2453219,Derek Franson,,
nm2453579,Cheol-ha Lee,1970.0,
nm2454016,Sheree Le Mon,,
nm2454264,Margus Paju,,
nm2457463,Christopher R. Watson,,
nm2457652,Hilary Helstein,,
nm2458034,Balázs Hatvani,1983.0,
nm2458179,Zao Wang,,
nm2458224,Nicole Palo,,
nm2458273,Joji Shimura,,
nm2459150,Anna Axster,,
nm2459558,Junpei Mizusaki,,
nm2461935,Jeff Simpson,,
nm2462311,Aleksey Mizgiryov,1974.0,
nm2462953,Mipo Oh,,
nm2463111,Aleksandr Chernyaev,,
nm2463233,Antoine Blossier,,
nm2463304,Seok-hoon Lee,,
nm2463500,Lyubomyr Levytsky,1980.0,
nm2465833,Claudio Giovannesi,1978.0,
nm2466691,John W. Yost,1979.0,
nm2468656,Li Yin,,
nm2469755,Tracey Hecht,,
nm2469894,Daihachi Yoshida,1963.0,
nm2470181,Colin Kennedy,,
nm2470854,Jennifer Kirabo,1985.0,
nm2470867,Matt Osterman,1978.0,
nm2470880,Yasuhiro Yoshida,,
nm2472144,Katja Benrath,1979.0,
nm2474513,Ken Winkler,,
nm2475544,Rezo Gigineishvili,,
nm2476103,Edward McHenry,1983.0,
nm2476904,Nicholas David Lean,,
nm2477105,Leah Wolchok,,
nm2477891,Gary Dauberman,,
nm2478131,Yael Hersonski,,
nm2480164,Andrew Corvey,1984.0,
nm2480204,Navdeep Singh,,
nm2480339,Irene Taylor Brodsky,,
nm2480587,Charles Ferguson,1955.0,
nm2481948,Sini Anderson,,
nm2482069,Kenn MacRae,,
nm2482088,Tommy Wirkola,1979.0,
nm2482123,Huck Keppler,,
nm2482152,Gereon Wetzel,1972.0,
nm2483574,Bas Devos,,
nm2484885,Courtney Ware,1987.0,
nm2485018,Paul Mariano,,
nm2485125,Donal Foreman,1985.0,
nm2486209,Justin Paul Miller,,
nm2486358,Dong-oh Jo,,
nm2486607,Seung-wook Byeon,,
nm2487568,Philip Schaeffer,,
nm2487672,A.J. Kparr,,
nm2488481,Kôji Kawano,1972.0,
nm2489573,Justin Reardon,,
nm2489952,Oksana Bayrak,1964.0,
nm2491542,Dana Schroeder,,
nm2492285,James Marcus Haney,1988.0,
nm2492376,Carson Mell,,
nm2493041,J.P. Schaefer,,
nm2493085,Sang-woo Kim,,
nm2494239,Tonje Hessen Schei,,
nm2495167,J.M. Berrios,1982.0,
nm2495566,Ho-Young Kwon,,
nm2495732,Daniel Ragussis,,
nm2495959,Omar Rodriguez-Lopez,,
nm2496474,Nicolas Rey,,
nm2496844,John Shackleton,,
nm2497546,David F. Sandberg,1981.0,
nm2499496,Michael Craft,,
nm2499666,James Swirsky,,
nm2499755,Eun-kyung Kim,,
nm2500541,Castille Landon,1991.0,
nm2501199,Nick Ryan,,
nm2501633,Lena Dunham,1986.0,
nm2502243,Shaun Robert Smith,1978.0,
nm2502457,Kei Ishikawa,,
nm2503036,Lorna Tucker,,
nm2503633,Josh Trank,1984.0,
nm2504839,Katharine Round,,
nm2506010,Stefano Bessoni,1965.0,
nm2507695,Rodrigo Sorogoyen,,
nm2508341,Federico Zampaglione,1968.0,
nm2508655,Andy Schocken,,
nm2508762,Delaney Ruston,,
nm2509269,Robert Sedlácek,1973.0,
nm2509638,Rungano Nyoni,,
nm2512252,Maria Matteoli,,
nm2513693,Kentarô Hagiwara,,
nm2513775,Andreas Nickel,,
nm2515111,Miguel Angel Ferrer,,
nm2515753,Sanjay Rawal,,
nm2515993,Colin M. Day,,
nm2517301,Isaac Rentz,,
nm2520391,Gábor Reisz,1980.0,
nm2520673,Brian Stillman,,
nm2521285,Kiur Aarma,1975.0,
nm2522141,Tariq Tapa,,
nm2522719,Julia von Heinz,1976.0,
nm2523380,Paul Davis,1981.0,
nm2523512,David Berry,,
nm2526715,Lana Read,,
nm2527101,Tanner King Barklow,,
nm2528062,Alexis Wajsbrot,,
nm2528451,Josephine Decker,,
nm2528557,Milind Rau,,
nm2528667,René Pinnell,,
nm2528690,Sara Colangelo,,
nm2529884,Deok Noh,,
nm2529949,Eduard Parri,,
nm2531147,Neil Barsky,,
nm2532035,Matt D'Elia,,
nm2532081,Byron Turk,,
nm2534923,Jenée LaMarque,1980.0,
nm2535984,Mark Simon Hewis,,
nm2536997,David Victori,1982.0,
nm2537238,Maja Classen,1974.0,
nm2537399,Ann-Kristin Reyels,1976.0,
nm2538739,Hanung Bramantyo,1975.0,
nm2539328,Rohit Dhawan,,
nm2539333,Geralyn Pezanoski,,
nm2539970,Alex Lvovsky,,
nm2540790,Bill Tangeman,,
nm2541154,Yari Wolinsky,,
nm2541369,Tae-Yun Kim,,
nm2541459,Ryan Lacen,,
nm2542898,Brittany Goodwin,1986.0,
nm2543162,Gabe Turner,,
nm2543774,Emilis Velyvis,,
nm2544037,Seyi Babatope,,
nm2545516,Asiel Norton,,
nm2545652,Karzan Kader,,
nm2545770,Michael Mazzola,,
nm2545999,Ben Peyser,,
nm2546059,Burhan Qurbani,1980.0,
nm2546550,Krzysztof Skonieczny,1983.0,
nm2547457,William Savage,,
nm2548099,Stephen Biro,,
nm2548503,Josh Kim,1981.0,
nm2549243,Yasuhiro Kawamura,,
nm2549671,Joan Baran,,
nm2549975,Fez Noriega,,
nm2550483,Max Mannix,,
nm2551744,Leila Djansi,,
nm2551786,Ascanio Malgarini,,
nm2552525,Debbie Tucker Green,,
nm2552536,Troy Nixey,,
nm2552646,Matty Beckerman,,
nm2553357,Keiichirô Kawaguchi,,
nm2553744,Adam Smith,,
nm2554792,Mac Carter,,
nm2554839,James Boss,,
nm2554973,Matthew Bennett,1971.0,
nm2555107,Vivienne De Courcy,,
nm2555469,Mary Bronstein,1979.0,
nm2556572,Jeong-beom Lee,,
nm2556702,Linus de Paoli,1982.0,
nm2556707,Alessio Rigo de Righi,1986.0,
nm2557193,Anthony O'Brien,,
nm2557927,Chang-lae Kim,,
nm2559080,Elizabeth Wood,,
nm2559104,Sam Kretchmar,,
nm2559612,Chip Hale,,
nm2559996,Mohamed Diab,1978.0,
nm2560006,D. Jud Jones,,
nm2561131,Tony T. Datis,,
nm2561244,Tom Shkolnik,,
nm2561940,Fabrice Eboué,1977.0,
nm2562101,Neil Jones,,
nm2563482,Ronald Bronstein,,
nm2564117,Inara Kolmane,,
nm2564978,Ben Turner,,
nm2565292,Tanwarin Sukkhapisit,,
nm2566478,Stephen Higgins,,
nm2566810,Pin Pin Tan,,
nm2566836,Gayatri,,
nm2566876,Javier Calvo,1991.0,
nm2568279,Kenji Nagasaki,,
nm2568708,Klim Shipenko,1983.0,
nm2568991,Jo Beom-jin,,
nm2569268,K. Ryan Jones,,
nm2569351,Sameer Thahir,,
nm2569358,Hernán Zin,1971.0,
nm2569510,Lennart Ruff,1986.0,
nm2569672,Alan G. Parker,,
nm2570689,Paco Limón,,
nm2571852,Turner Clay,,
nm2572228,Jeethu Joseph,1972.0,
nm2572627,Colin Theys,1985.0,
nm2573005,Susanna Fogel,,
nm2573954,Miguel Gonçalves Mendes,1978.0,
nm2574176,Tyler Shields,1982.0,
nm2574381,Amir Amirani,,
nm2574897,Craig Johnson,,
nm2577199,Chris Peckover,,
nm2577595,Deepak S. Shivdasani,,
nm2577763,Suk-Yoon Kim,,
nm2578458,Hemal Trivedi,,
nm2579028,Salim Raza,,
nm2580208,Jairus McLeary,,
nm2580808,Johanna Hamilton,,
nm2581276,Ronaldas Buozis,,
nm2581482,Oskari Sipola,1984.0,
nm2581581,Courtney Hunt,1964.0,
nm2581689,Adam Keleman,,
nm2582158,Matt Fuller,,
nm2582181,Annekatrin Hendel,,
nm2582494,Sergei Popov,,
nm2583420,Toshi Hoo,,
nm2584020,Jay Summers,,
nm2584046,Mari Okada,,
nm2585445,Ronnie Sandahl,,
nm2586324,Trish Sie,,
nm2587908,Jonathan Lim,,
nm2588606,Steve McQueen,1969.0,
nm2588618,Alejandro Fernández Almendras,,
nm2589015,Alexandra Westmeier,,
nm2590164,Laxman Utekar,,
nm2590202,Sachin Kundalkar,,
nm2590739,Barry Rothbart,,
nm2590830,Gianluca Migliarotti,,
nm2591096,Marco Costa,,
nm2591773,J.C. Schroder,1985.0,
nm2591840,Darina Shmidt,,
nm2593468,Esben Toft Jacobsen,,
nm2593537,Stephen Shimek,,
nm2594682,Barney Elliott,,
nm2594913,Virág Zomborácz,1985.0,
nm2595669,Jari Kokko,,
nm2596052,Osamu Minorikawa,,
nm2596256,Akiko Ôku,,
nm2596636,Kerem Sanga,,
nm2597331,Jack Heller,,
nm2598734,Bruno Irizarry,,
nm2598931,Hunter G. Williams,1979.0,
nm2599595,Sofya Skya,1987.0,
nm2601092,Olmo Omerzu,1984.0,
nm2601760,Tatsuya Hagishima,,
nm2601775,Yûichirô Hirakawa,,
nm2603038,Sang-hee Han,,
nm2603229,Dominic H. White,,
nm2604542,Gary Cohen,,
nm2604863,Sung-hyun Byun,,
nm2605189,Makis Papadimitratos,,
nm2606258,Dong-seok Shin,,
nm2606944,Ryôtarô Makihara,,
nm2607125,José Pedro Lopes,1982.0,
nm2607908,Ideya Garanina,,
nm2608022,Cameron Sawyer,,
nm2609412,Bryan Binder,,
nm2609593,Ido Haar,1974.0,
nm2609807,Kelly Fremon Craig,,
nm2609910,Hue Rhodes,,
nm2610231,Zal Batmanglij,,
nm2610677,Rola Nashef,,
nm2610696,John Klein,1984.0,
nm2610800,Mark Newton,,
nm2611223,Alan Polsky,,
nm2611587,Civia Tamarkin,,
nm2611815,Marc Furmie,1980.0,
nm2611855,Jung-chi Chang,1980.0,
nm2612991,Banksy,,
nm2613084,Luc Vinciguerra,,
nm2613934,Christine Molloy,,
nm2614103,Sheila Canavan,,
nm2614266,Joe Lawlor,,
nm2615804,Arthur Benzaquen,,
nm2615851,James Crump,,
nm2616352,Phil Guidry,,
nm2616368,Louis Myles,,
nm2616669,Le-Van Kiet,,
nm2617835,Rajeev Patil,,2013.0
nm2618128,Rob Connolly,1982.0,
nm2618142,Svetlana Baskova,1965.0,
nm2618311,Steven Lawson,,
nm2618764,Gerard McMurray,,
nm2619779,Hafsteinn Gunnar Sigurðsson,1978.0,
nm2620216,Jens Hoffmann,,
nm2620532,Elisa Amoruso,,
nm2620778,Shô Tsukikawa,,
nm2621273,Kei Morikawa,,
nm2621810,Donato Carrisi,1973.0,
nm2621812,Masakazu Hashimoto,,
nm2621891,Jeremy Berg,,
nm2622163,Vivienne Roumani,,
nm2622222,Matt Chung-tien Wu,1981.0,
nm2622478,Eldar Salavatov,,
nm2623327,Florian Opitz,1973.0,
nm2623609,Hasraf Dulull,,
nm2623790,Esteban Echeverría,,
nm2624159,Bryan Ortiz,,
nm2624736,Larry Wade Carrell,1971.0,
nm2625452,Jay Kanzler,,
nm2625699,Sagar Ballary,,
nm2627662,Jean-Christophe Meurisse,,
nm2628845,Janis Putnins,,
nm2629172,Aaron Aites,,2016.0
nm2629388,Gina Leibrecht,,
nm2630323,Justine Triet,1978.0,
nm2630870,Elsa Garagarza,,
nm2631015,Elliot Diviney,1982.0,
nm2632504,Bert Marcus,,
nm2632931,Dan Walton,,
nm2634746,Tyler Spindel,,
nm2636350,Jennifer Peedom,,
nm2636610,Anthony Caulfield,,
nm2637579,Séamus Hanly,1988.0,
nm2638462,David A. Wilson,,
nm2638662,Yulene Olaizola,,
nm2638876,Shôko Nakamura,,
nm2639010,Federica Di Giacomo,,
nm2639032,Jason Eisener,,
nm2639311,Kit Williamson,1985.0,
nm2639503,Tom Shoval,,
nm2639627,Jenny Deller,1975.0,
nm2640138,Edoardo Maria Falcone,1968.0,
nm2640966,Thomas Hennessy,1976.0,
nm2643160,Drew DeNicola,,
nm2643449,Iqbal Ahmed,,
nm2644574,John V. Soto,,
nm2644707,Gastón Solnicki,1978.0,
nm2645341,Chia-Chih Li,,
nm2645585,Miika Ullakko,,
nm2645944,Alexandra Dean,,
nm2646310,Brook Silva-Braga,,
nm2646350,Brian Pera,,
nm2647045,Jeff Warrick,,
nm2647420,Brea Grant,1981.0,
nm2648358,Alexander Poe,,
nm2648685,Mike Cahill,1979.0,
nm2650383,Luca Boni,,
nm2650866,Christophe Deroo,,
nm2651069,Patricio Valladares,1982.0,
nm2652025,Mimi Chakarova,,
nm2652148,Hervé Martin-Delpierre,,
nm2652686,Marios Piperides,,
nm2653146,Federico Caddeo,,
nm2653170,David Pablos,,
nm2654703,Xavier Manrique,,
nm2655364,Robert Lillhonga,1977.0,
nm2655858,Mia Halme,,
nm2656048,Karl Mueller,,
nm2656528,Anton King,,
nm2657081,Lisa James Larsson,,
nm2657276,Ed Aldridge,,
nm2657608,Armando Mendz,,
nm2659723,Marco Danieli,,
nm2660273,Darya Zhuk,,
nm2660604,Thomas Ngijol,1978.0,
nm2662020,José Skaf,1978.0,
nm2662079,Daniel Lusko,1983.0,
nm2662500,Paul Tanter,,
nm2662871,Barney Clay,,
nm2663031,Matteo Oleotto,1977.0,
nm2663795,Michael Staininger,,
nm2664000,Donal Mosher,,
nm2664384,Drew Marvick,,
nm2666268,Adam Rodgers,,
nm2666474,Devin Cameron,,
nm2667194,Guido van Driel,,
nm2667381,Rupert Bryan,,
nm2667577,Vladimir Vinogradov,1968.0,
nm2667837,Vinnie Angel,,
nm2668396,Shelly Hatton,1962.0,
nm2668534,Saravana Subaiya,,
nm2669198,Eric Walter,1985.0,
nm2669494,Marina Lyubakova,,
nm2669564,R. Balki,,
nm2669831,Prabhuraj,,
nm2669989,Vasiliy Rovenskiy,,
nm2670218,Hiroyuki Seshita,,
nm2670370,Guilherme Valiengo,,
nm2670854,Sudabeh Mortezai,,
nm2671096,Eugene Kotlyarenko,,
nm2671235,Aleksey Pimanov,1962.0,
nm2671965,Khalik Allah,,
nm2673025,Boudewijn Koole,,
nm2673616,A.M. Lukas,,
nm2674307,Patrick Brice,,
nm2674916,Dianna Collett,,
nm2675246,Storm Saulter,,
nm2675586,Amit Gupta,,
nm2675885,Weiwei Ai,1957.0,
nm2676052,Joseph Kosinski,1974.0,
nm2676200,D. Djajakusuma,,
nm2676587,Deanne Foley,,
nm2677176,Loretta Alper,,
nm2677390,Cüneyt Kaya,1980.0,
nm2677451,Sergi Lara,,
nm2677913,Vasanthabalan,,
nm2677924,Joann Sfar,1971.0,
nm2678319,Sajid,,
nm2678641,John Balazs,,
nm2680270,James Moore,,
nm2680506,Sharat Katariya,1978.0,
nm2680737,Hannaleena Hauru,1983.0,
nm2681467,Diego Cohen,,
nm2681729,Julien Guetta,,
nm2683602,Stéphane Demoustier,,
nm2683621,Anthony Tarsitano,,
nm2683834,Lars Henning Jung,,
nm2683878,Marc Price,,
nm2684095,Steven Gomez,,
nm2684585,Jacob Leighton Burns,,
nm2685346,Tony Spataro,,
nm2685552,Paulo Henrique Fontenelle,1970.0,
nm2686509,Michael G. Cooney,,
nm2686790,Chris Zonnas,,
nm2687391,Dallas Bland,,
nm2687585,Shalini Kantayya,,
nm2688320,Gabe Ibáñez,1971.0,
nm2688488,Blaxwell Smart,,
nm2689344,Fenar Ahmad,1981.0,
nm2689791,Roger Melvin,,
nm2690651,Dash Shaw,,
nm2690726,James Manera,,
nm2691768,John Mackie,,
nm2691846,Jason Butler,,
nm2691863,Justin Price,,
nm2692697,Drew Lint,,
nm2692858,Fernando González Molina,,
nm2694154,Iram Parveen Bilal,,
nm2694309,Louie Psihoyos,1957.0,
nm2694791,Wulan Tana,,
nm2697011,Cynthia Lowen,,
nm2697540,Óscar Ruiz Navia,,
nm2697567,Phelim McAleer,,
nm2697944,James Hacking,,
nm2700559,Gita Pullapilly,1977.0,
nm2700731,Shane Thueson,,
nm2700992,Kieron Hawkes,,
nm2702306,Mathew Kaufman,,
nm2702576,Anthony Onah,1983.0,
nm2703824,Chinonye Chukwu,,
nm2704263,Stephen Fell,,
nm2704602,Oliver Irving,,
nm2704895,Steven Kastrissios,,
nm2705101,Robert Scott Wildes,,
nm2705923,Lorcan Finnegan,,
nm2705964,Grant McPhee,,
nm2706350,Julian Higgins,1984.0,
nm2706882,Luc Côté,,
nm2708306,Tony Stone,,
nm2709116,Chetan Desai,,
nm2710471,Jason Krawczyk,,
nm2710633,Nora Hamdi,,
nm2710748,Alberto G. Rodriguez,,
nm2713351,Jessica Goldberg,,
nm2713730,Shahin Sean Solimon,,
nm2716176,Shoaib Mansoor,,
nm2716464,Elie Wajeman,1980.0,
nm2717803,Nailah Jefferson,,
nm2717987,Christian Filippella,1975.0,
nm2718008,Justin Steele,,
nm2718943,Nicholas Ozeki,,
nm2719270,Kent Jones,,
nm2720681,Riley Stearns,1986.0,
nm2720731,Jamison Brandi,1970.0,
nm2721562,Nathan Dalton,,
nm2721707,Elaine Madsen,1932.0,
nm2721721,Kai Parlange Tessmann,1979.0,
nm2721926,Aaron Kaufman,,
nm2724014,Do-yun Lee,,
nm2724080,Márk Bodzsár,1983.0,
nm2724363,Rui Alexandre Santos,,
nm2724671,Chris James Thompson,,
nm2725575,Darin Anthony,,
nm2725627,Steven Kostanski,,
nm2726126,Stephen Lance,,
nm2726159,Patrick McManus,,
nm2726242,Young-sun Yoo,1975.0,
nm2726363,Morocco Vaughn,,
nm2726401,Gabriel Alfonzo,,
nm2730235,Tom Morris,1988.0,
nm2731165,Mathew Miller,,
nm2732016,Matthew Holmes,,
nm2732479,Patrick Meaney,,
nm2735137,Paul Negoescu,,
nm2735372,Eric Green,,
nm2735954,Vivian Qu,,
nm2736593,Perry Blackshear,,
nm2736754,Michael Shumway,1983.0,
nm2737929,Christine Chen,,
nm2738141,Tomm Jacobsen,,
nm2738569,Daigo Udagawa,,
nm2738713,Scandar Copti,1975.0,
nm2738818,Sudhanshu Saria,,
nm2738999,Mami Sunada,,
nm2739014,Giovanni Bonfanti,,
nm2742522,Royce Gorsuch,,
nm2742589,Ben Cookson,,
nm2745063,Lutz Gregor,,
nm2746751,Aaron Burns,1985.0,
nm2746964,Frauke Finsterwalder,,
nm2749225,Paul Shoulberg,,
nm2749343,Rok Bicek,1985.0,
nm2749708,Lorenzo Cicconi Massi,,
nm2751807,Michael Matteo Rossi,1987.0,
nm2752098,Chris Butler,1974.0,
nm2752482,Alberto Gorritiberea,,
nm2753577,Regina Crosby,,
nm2754122,Pietro Marcello,1976.0,
nm2754233,Mo Zhang,,
nm2754753,Gjorce Stavreski,,
nm2755490,Amitabh Reza Chowdhury,,
nm2755723,Brian Jordan Alvarez,1987.0,
nm2755947,Toshirô Enomoto,,
nm2755970,Andy Fetscher,1980.0,
nm2756264,Nick Whitfield,,
nm2756735,Vincent Lobelle,,
nm2758521,Florin Serban,1975.0,
nm2758687,Brian Jett,,
nm2758967,Dan Villegas,,
nm2759044,Nina Alvarez,,
nm2759405,Robert Mullan,,
